year,cat_num,entries,cat_name,gold_beer,gold_brewery,gold_city,gold_state,silver_beer,silver_brewery,silver_city,silver_state,bronze_beer,bronze_brewery,bronze_city,bronze_state
2011,51,176,American-Style India Pale Ale,Elevated IPA,La Cumbre Brewing Co.,Albuquerque,NM,Deviant Dale’s,Oskar Blues Brewery,Longmont,CO,Head Hunter IPA,Fat Head’s Brewery,North Olmsted,OH
2011,25,48,Kellerbier or Zwickelbier,Kolsch Kellerbier,Mad Fox Brewing Co.,Falls Church,VA,Bottle Rocket Lager,Uncle Billy’s Brew & Que,Lake TravisAustin,TX,B3K Schwarzbier,Wynkoop Brewing Co.,Denver,CO
2011,10,36,Rye Beer,Three Flowers IPA,Marin Brewing Co.,Larkspur,CA,Bock in Bock,Tequesta Brewing Co.,Tequesta,FL,Crank Tank,SweetWater Brewing Co.,Atlanta,GA
2011,33,31,American-Style Specialty Lager or Cream Ale or Lager,Red Dog,Miller Brewing Co.,Milwaukee,WI,Rainier,Pabst Brewing Co.,Woodridge,IL,Old Style,Pabst Brewing Co.,Woodridge,IL
2011,79,36,Oatmeal Stout,Back Road Stout,Millstream Brewing Co.,Amana,IA,Oatmeal Stout,Crabtree Brewing Co.,Greeley,CO,Stagecoach Stout,Figueroa Mountain Brewing Co.,Buellton,CA
2011,58,27,Scottish-Style Ale,Hope and King Scotch Ale,Minneapolis Town Hall Brewery,Minneapolis,MN,Naughty Scot,Rock Bottom Brewery,Louisville,CO,Brown Bear Brown,Rock Bottom Brewery,Louisville,CO
2011,21,118,Wood- and Barrel-Aged Strong Beer,Melange a Trois,Nebraska Brewing Co.,Papillion,NE,BBJ (Bourbon Barrel Johan),Sun King Brewing Co.,Indianapolis,IN,Barrel Aged Naked Evil BBW,Hoppin’ Frog Brewing Co.,Akron,OH
2011,18,21,American-Style Sour Ale,Le Terroir,New Belgium Brewing Co.,Fort Collins,CO,Framboise de Amorosa,The Lost Abbey,San Marcos,CA,Ching Ching,Bend Brewing Co.,Bend,OR
2011,3,56,Fruit Beer,Raspberry Tart,New Glarus Brewing Co.,New Glarus,WI,Brainless on Peaches,Epic Brewing Co.,Salt Lake City,UT,Derailed Black Cherry Ale,Erie Brewing Co.,Erie,PA
2011,62,74,American-Style Black Ale,Blacktop IPA,New Glarus Brewing Co.,New Glarus,WI,Blackened CDA,Carter’s Brewing,Billings,MT,Black Racer,Bear Republic Brewing Co.,Healdsburg,CA
2011,23,75,Wood- and Barrel-Aged Sour Beer,Friek,Odell Brewing Co.,Fort Collins,CO,The Wanderer,The Bruery,Placentia,CA,Le Serpent Cerise,Snake River Brewing,Jackson,WY
2011,32,55,"American-Style Lager, Light Lager or Premium Lager",Old Milwaukee Light,Pabst Brewing Co.,Woodridge,IL,Busch Light,Anheuser-Busch,St. Louis,MO,Pabst Blue Ribbon Light,Pabst Brewing Co.,Woodridge,IL
2011,54,57,Imperial Red Ale,547 HaightThe Toronado San Francisco’s 20th Anniversary Imperial Red Ale,Pizza Port Carlsbad,Carlsbad,CA,Rhino Chaser Imperial Red Ale,Pizza Port Ocean Beach,San Diego,CA,Organic Deranger,Laurelwood Brewing Co.,Portland,OR
2011,60,45,English-Style Brown Ale,Good Grief Brown,Pizza Port Carlsbad,Carlsbad,CA,Rock Bottom Brown Ale,Rock Bottom Brewery,Louisville,CO,Molly’s Titanic Brown,Rock Bottom Brewery,Louisville,CO
2011,61,49,American-Style Brown Ale,Great American Brown,Pizza Port Carlsbad,Carlsbad,CA,Redrock Nut Brown Ale,Redrock Brewing Co.,Salt Lake City,UT,Brave American,American Brewing Co.,Edmonds,WA
2011,55,25,English-Style Mild Ale,Skidmark Brown Ale,Pizza Port Ocean Beach,San Diego,CA,Dawn Patrol Dark,Pizza Port Solana Beach,Solana Beach,CA,Bird and Baby Mild,The Public House Brewing Co.,Rolla,MO
2011,77,37,American-Style Stout,Jules Winnfield,Pizza Port Solana Beach,Solana Beach,CA,Achievement Beyond Life’s Experiences American Stout (Brit Antrim Benefit Beer),Pizza Port Ocean Beach,San Diego,CA,Disorder Stout,Barley Brown’s Brew Pub,Baker City,OR
2011,43,56,Golden or Blonde Ale,Blonde,Ram Restaurant & Brewery,SeattleSeattle,WA,Alaskan Pale Ale,Alaskan Brewing Co.,Juneau,AK,Kent Lake Kolsch,Iron Springs Pub & Brewery,Fairfax,CA
2011,14,83,Experimental Beer,Mangalitsa Pig Porter,Right Brain Brewery,Traverse City,MI,Petit Obscura,Telegraph Brewing Co.,Santa Barbara,CA,Belgorado,Wynkoop Brewing Co.,Denver,CO
2011,74,62,Robust Porter,Moonlight Porter,Rock Bottom Brewery,Louisville,CO,DeadEye Jack Porter,LoneRider Brewing Co.,Raleigh,NC,Pier Rat Porter,Pizza Port San Clemente,San Clemente,CA
2011,9,24,Specialty Beer,Hazelnut Brown Nectar,Rogue Ales,Newport,OR,Chateau Jiahu,Dogfi sh Head Craft Brewery,Milton,DE,Denver Beer Co. Graham Cracker Porter,Denver Beer Co.,Denver,CO
2011,26,43,Smoke Beer,Smoke Ale,Rogue Ales,Portland,OR,Smoke Out,Starr Hill Brewery,Crozet,VA,Alaskan Smoked Porter 2010,Alaskan Brewing Co.,Juneau,AK
2011,46,25,Classic English-Style Pale Ale,Clear Creek Pale Ale,Silver City Brewery,Bremerton,WA,MacTarnahan’s Amber Ale,MacTarnahan’s Brewing Co.,Portland,OR,Prime Time Pale Ale,Big Time Brewery,Seattle,WA
2011,76,23,Foreign-Style Stout,Dark Side Stout,Silver Moon Brewing,Bend,OR,Malpais Stout,La Cumbre Brewing Co.,Albuquerque,NM,Z-Man Stout,Pizza Port Ocean Beach,San Diego,CA
2011,78,19,Sweet Stout,Steel Toe Stout,Ska Brewing Co.,Durango,CO,Cream Stout,Redwood Brewing Co.,Flint,MI,Outlaw Oatmeal Stout,Great Basin Brewing Co.,Sparks,NV
2011,13,53,Other Strong Beer,Wheat Wine Ale,Smuttynose Brewing Co.,Portsmouth,NH,Saison du Summer,Backcountry Brewery,Frisco,CO,Totality Imperial Stout,FiftyFifty Brewing Co.,Truckee,CA
2011,50,103,American-Style Strong Pale Ale,Pako’s Eye P.A.,Snake River Brewing,Jackson,WY,AleSmith IPA,AleSmith Brewing Co.,San Diego,CA,Hop Knot,Four Peaks Brewing Co.,Tempe,AZ
2011,70,51,Belgian-Style Lambic or Sour Ale,Fifth Element 2008,Squatters Pub Brewery,Salt Lake City,UT,Blue Sunday,New Holland Brewing Co.,Holland,MI,Barton Kriek,North by Northwest,Austin,TX
2011,34,32,Vienna-Style Lager,Jomo Lager,Starr Hill Brewery,Crozet,VA,Cityfest,Brewzzi,West Palm Beach,FL,Vienna Red Lager,Iron Hill Brewery & Restaurant,Wilmington,DE
2011,16,15,Gluten-Free Beer,Gluten-Free Lemon Pale,Strange Brewing Co.,Denver,CO,New Grist,Lakefront Brewery,Milwaukee,WI,Seeley Axe White,Kettlehouse Brewing Co.,Missoula,MT
2011,8,60,Coffee Beer,Java Mac,Sun King Brewing Co.,Indianapolis,IN,Coffee Monster,Pizza Port Carlsbad,Carlsbad,CA,Coffee Milk Stout,Dry Dock Brewing,Aurora,CO
2011,72,59,Belgian-Style Strong Specialty Ale,Buffalo Slumber,Sun King Brewing Co.,Indianapolis,IN,Revelations,Pizza Port Carlsbad,Carlsbad,CA,The Twelve,Black Diamond Brewing Co.,Concord,CA
2011,75,24,Classic Irish-Style Dry Stout,Ring of Dingle,Sun King Brewing Co.,Indianapolis,IN,Breakside Dry Stout,Breakside Brewery,Portland,OR,Shaft House Stout,Dostal Alley Brewpub & Casino,Central City,CO
2011,81,39,Scotch Ale,Wee Muckle,Sun King Brewing Co.,Indianapolis,IN,Wee Heavy,Vintage Brewing Co.,Madison,WI,Old Chub Scotch Ale,Oskar Blues Brewery,Longmont,CO
2011,1,20,American-Style Wheat Beer,SchWheat,SweetWater Brewing Co.,Atlanta,GA,Shredders Wheat,Barley Brown’s Brew Pub,Baker City,OR,Wagon Box Wheat,Black Tooth Brewing Co.,Sheridan,WY
2011,39,26,German-Style Schwarzbier,TAPS Schwarzbier,TAPS Fish House & Brewery,Brea,CA,Nevermore Lager,Rock Bottom Brewery,Louisville,CO,Gordon Biersch Schwarzbier,Gordon Biersch Brewery Restaurant,Chattanooga,TN
2011,69,56,Belgian- and French-Style Ale,California Ale,Telegraph Brewing Co.,Santa Barbara,CA,TAPS Biere de Garde,TAPS Fish House & Brewery,Brea,CA,Pin-Up Blonde,Bastone Brewery,Royal Oak,MI
2011,82,35,Old Ale or Strong Ale,Papier,The Bruery,Placentia,CA,AleSmith Decadence ‘10 Old Ale,AleSmith Brewing Co.,San Diego,CA,Arctic Alchemy,Fegley’s Brew Works,Allentown,PA
2011,31,20,Dortmunder or German-Style Oktoberfest,Move Back,The SandLot,Denver,CO,Tommy Two Fists,Devils Backbone Brewing Co.,Roseland,VA,Dog Days Lager,Two Brothers Brewing Co.,Warrenville,IL
2011,40,34,Bock,Troegenator,Tröegs Brewing Co.,Harrisburg,PA,PrePro Bock,Coors Archive Brewery,Golden,CO,Maibock,Stewart’s Brewing Co.,Bear,DE
2011,5,37,Field Beer or Pumpkin Beer,Upslope Pumpkin Ale,Upslope Brewing Co.,Boulder,CO,Pumpkin Ale,BJ’s Restaurant & Brewery,ChandlerChandler,AZ,Turnip the Beets,Bull & Bush Brewery,Denver,CO
2011,12,44,Session Beer,Provo Girl Pilsner,Utah Brewers Co-op,Salt Lake City,UT,Twerp,Pizza Port Carlsbad,Carlsbad,CA,Firestone Walker Extra Pale Ale,Firestone Walker Brewing Co.,Paso Robles,CA
2011,11,32,Specialty Honey Beer,Sixteen,Weyerbacher Brewing Co.,Easton,PA,Eye of the Storm,Minneapolis Town Hall Brewery,Minneapolis,MN,Midas Touch,Dogfi sh Head Craft Brewery,Milton,DE
2011,73,32,Brown Porter,Out of Order Porter,Wind River Brewing Co.,Pinedale,WY,FireHouse Porter,FireHouse Grill & Brewery,Sunnyvale,CA,Porter,Lexington Avenue Brewery,Asheville,NC
2011,29,42,Bohemian-Style Pilsener,,,,,Mama’s Little Yella Pils,Oskar Blues Brewery,Longmont,CO,Pilsner,McCoy’s Public House and Brewkitchen,Kansas City,MO
2010,34,19,European-Style Dunkel,Dunkel,AC Golden,Golden,CO,Dunkel Lager,Triumph Brewing Co. of Philadelphia,Philadelphia,PA,Dark Side Lager,C.B. Potts Restaurant & Brewery (Fort Collins),Fort Collins,CO
2010,23,38,Smoke Beer,Alaskan Smoked Porter 2009,Alaskan Brewing Co.,Juneau,AK,Yazoo SUE,Yazoo Brewing Co.,Nashville,TN,Gordon Biersch Rauchbier,Gordon Biersch Brewery Restaurants,Chattanooga,TN
2010,65,46,Belgian- and French-Style Ale,Allagash Blonde,Allagash Brewing Co.,Portland,ME,Bastogne Blonde Ale,Rock Bottom Breweries,Louisville,CO,Domaine DuPage,Two Brothers Brewing Co.,Warrenville,IL
2010,71,23,Classic Irish-Style Dry Stout,Hyde Park Stout,Augusta Brewing Co.,Washington,MO,McLuhr’s Irish Stout,Dillon DAM Brewery,Dillon,CO,Port Truck Stout,Pizza Port Carlsbad,Carlsbad,CA
2010,13,66,Out of Category – Traditionally Brewed Beer,Fathom IPL,Ballast Point Brewing Co.,San Diego,CA,Mötley Brüe RyePA,Four Peaks Brewing Co.,Tempe,AZ,Hot Rocks Lager,Port Brewing Co.,San Marcos,CA
2010,74,29,Sweet Stout,Kickstart Stout,Barley Brothers Brewery and Grill,Lake Havasu City,AZ,Oil Change Stout,Flat Branch Pub and Brewery,Columbia,MO,Portsmouth Brewery Milk Stout,Portsmouth Brewery,Portsmouth,NH
2010,58,53,American-Style India Black Ale,Turmoil,Barley Brown’s Brew Pub,Baker City,OR,Go Figure,Big Rock Chop House & Brewery,Birmingham,MI,Stone Sublimely Self-Righteous Ale,Stone Brewing Co.,Escondido,CA
2010,67,76,Belgian-Style Abbey Ale,Nectar Des Dieux,Bastone Brewery,Royal Oak,MI,Golden Slumber,Sun King Brewing Co.,Indianapolis,IN,Three Philosophers,Brewery Ommegang,Cooperstown,NY
2010,15,47,American-Belgo-Style Ale,Ryevalry,Bear Republic Factory Five,Cloverdale,CA,Simcoe Silly,Kuhnhenn Brewing Co.,Warren,MI,Pete’s Support Belgian IPA,FireHouse Grill & Brewery,Sunnyvale,CA
2010,62,29,German-Style Wheat Ale,Hefelightzen,BJ’s Restaurant & Brewery,Huntington Beach,CA,Wowzenbock,Deschutes Brewery,Bend,OR,Capital Weizen Doppelbock,Capital Brewery Co.,Middleton,WI
2010,8,32,Rye Beer,BMB Rye IPA,Black Market Brewing Co.,Temecula,CA,Portsmouth Brewery Rye Not,Portsmouth Brewery,Portsmouth,NH,Roggenbier,Bear Republic Brewing Co.,Healdsburg,CA
2010,3,75,Fruit Beer,Chardonnay Blonde,Blue Moon Brewing Co.,Denver,CO,Apricot Ale,Pyramid Breweries,Seattle,WA,Raspberry Tart,New Glarus Brewing Co.,New Glarus,WI
2010,9,24,Specialty Honey Beer,Blue Moon Summer Honey Wheat Ale,Blue Moon Brewing Co.,Denver,CO,Truck Stop Honey Brown Ale,Back Forty Beer Co.,Gadsden,AL,Samuel Adams Honey Porter,Boston Beer Co.,Boston,MA
2010,1,23,American-Style Wheat Beer,Sandy Bottom,Blue Mountain Brewery,Afton,VA,Shredders Wheat,Barley Brown’s Brew Pub,Baker City,OR,County Seat Wheat,Blind Tiger Brewery & Restaurant,Topeka,KS
2010,51,27,English-Style Mild Ale,Business Time Mild,Boulder Beer Co.,Boulder,CO,Skidmark Brown,Pizza Port Ocean Beach,San Diego,CA,Ale of Fergus,Devils Backbone Brewing Co.,Roseland,VA
2010,39,21,Baltic-Style Porter,3 Dog Night,Chama River Brewing Co.,Albuquerque,NM,Collaborative EvilTriple Rock,Triple Rock Brewery and Alehouse,Berkeley,CA,Reverend Potter’s Baltic Porter,The Prodigal Brewery,Effingham,NH
2010,31,35,Vienna-Style Lager,Chuckanut Vienna Lager,Chuckanut Brewery,Bellingham,WA,Clueless Beer Writer,The Sandlot,Denver,CO,Heavy Seas Marzen,Clipper City Brewing Co.,Baltimore,MD
2010,33,39,American-Style Amber Lager,Manana,Del Norte Brewing Co.,Denver,CO,Schell’s Oktoberfest,August Schell Brewing Co.,New Ulm,MN,Foothills Oktoberfest,Foothills Brewing,Winston-Salem,NC
2010,43,29,Classic English-Style Pale Ale,Mirror Pond Pale Ale,Deschutes Brewery,Bend,OR,Summit Extra Pale Ale,Summit Brewing Co.,Saint Paul,MN,Ska Special,Ska Brewing Co.,Durango,CO
2010,6,52,Coffee Flavored Beer,Baltic Coffee,Devils Backbone Brewing Co.,Roseland,VA,Coffee Monster,Pizza Port Carlsbad,Carlsbad,CA,Big Shot Espresso Stout,Twisted Pine Brewing Co.,Boulder,CO
2010,24,27,American-Style or International-Style Pilsener,Gold Leaf Lager,Devils Backbone Brewing Co.,Roseland,VA,Random Luck,The Sandlot,Denver,CO,Gold Country Pilsner,Auburn Alehouse,Auburn,CA
2010,17,32,Wood- and Barrel-Aged Beer,Velvet Merkin (100% Barrel Aged),Firestone Walker Brewing Co.,Paso Robles,CA,Humidor India Pale Ale,Cigar City Brewing,Tampa,FL,Bluegrass Brown,Thunder Canyon Brewery,Tucson,AZ
2010,45,109,American-Style Pale Ale,Mission Street Pale,Firestone Walker Brewing Co.,Paso Robles,CA,Pale 31,Firestone Walker Brewing Co.,Paso Robles,CA,Puddle Jumper Pale Ale,Third Street Aleworks,Santa Rosa,CA
2010,49,83,American-Style Amber/Red Ale,Red Nectar,Firestone Walker Brewing Co.,Paso Robles,CA,Hop Back Amber Ale,Troegs Brewery,Harrisburg,PA,Red Rock,Triple Rock Brewery and Alehouse,Berkeley,CA
2010,19,34,Wood- and Barrel-Aged Strong Stout,Bourbon Barrel Aged Sexual Chocolate Imperial Stout,Foothills Brewing,Winston-Salem,NC,Remy,TAPS Fish House & Brewery,Brea,CA,Bourbon County Brand Stout,Goose Island Beer Co.,Chicago,IL
2010,73,27,American-Style Stout,Liberty Stout,Gella’s Diner and Lb. Brewing Co.,Hays,KS,Disorder Stout,Barley Brown’s Brew Pub,Baker City,OR,Shakespeare Oatmeal Stout,Rogue Ales,Newport,OR
2010,38,25,German-Style Doppelbock or Eisbock,Carbonator,Glenwood Canyon Brewing Co.,Glenwood Springs,CO,Gordon Biersch Eisbock,Gordon Biersch Brewery Restaurants,Chattanooga,TN,Dominator Dopplebock,Sun King Brewing Co.,Indianapolis,IN
2010,42,35,English-Style Summer Ale,312 Urban Wheat Ale,Goose Island Beer Co.,Chicago,IL,Pacific Daylight,Dale Bros. Brewery,Upland,CA,Sandbagger Gold,Montana Brewing Co.,Billings,MT
2010,53,42,Extra Special Bitter or Strong Bitter,GAR Pale Ale,Great American Restaurants,Centreville,VA,Saint Arnold Elissa IPA,Saint Arnold Brewing Co.,Houston,TX,Bachelor ESB,Deschutes Brewery,Bend,OR
2010,22,24,Kellerbier or Zwickelbier,Kolsch,Hale’s Ales,Seattle,WA,Kellerbier,Triumph Brewing Co. of Philadelphia,Philadelphia,PA,Summer Teeth,Columbus Brewing Co.,Columbus,OH
2010,59,37,German-Style Altbier,GestAlt,Haverhill Brewery,Haverhill,MA,Bismarck Altbier,Dry Dock Brewing Co.,Aurora,CO,Sticke Alt,Rock Bottom Breweries,Louisville,CO
2010,4,28,Field Beer,Frog’s Hollow Double Pumpkin Ale,Hoppin’ Frog Brewing Co.,Akron,OH,Dark o’ the Moon,Elysian Brewing Co.,Seattle,WA,Imperial Pumpkin Ale,Weyerbacher Brewing Co.,Easton,PA
2010,70,53,Robust Porter,Pig Iron Porter,Iron Hill Brewery & Restaurant,Wilmington,DE,Moonlight Porter,Rock Bottom Breweries,Louisville,CO,Blimp Hangar Porter,Tustin Brewing Co.,Tustin,CA
2010,76,50,Imperial Stout,Russian Imperial Stout,Iron Hill Brewery & Restaurant,Wilmington,DE,Night Rider Imperial Stout,Pizza Port Carlsbad,Carlsbad,CA,Anastasia Russian Imperial Stout,Weasel Boy Brewing Co.,Zanesville,OH
2010,18,77,Wood- and Barrel-Aged Strong Beer,Barrel Aged Big Island,Island Brewing Co.,Carpinteria,CA,HE’BREW RIPA on RYE,Shmaltz Brewing Co.,San Francisco,CA,Melange a Trois,Nebraska Brewing Co.,Papillion,NE
2010,16,39,American-Style Sour Ale,Brute,Ithaca Beer Co.,Ithaca,NY,Eric’s Ale,New Belgium Brewing Co.,Fort Collins,CO,Red Poppy,The Lost Abbey,San Marcos,CA
2010,7,23,Specialty Beer,Belipago,Jolly Pumpkin Artisan Ales,Dexter,MI,Coconut Porter,Pagosa Brewing Co.,Pagosa Springs,CO,Hazelnut Brown Nectar,Rogue Ales,Newport,OR
2010,55,23,Irish-Style Red Ale,Red Trolley Ale,Karl Strauss Brewing Co.,San Diego,CA,River Falls Red Ale,Thomas Creek Brewery,Greenville,SC,Ragtop Red,Rock Bottom Breweries,Louisville,CO
2010,78,38,Old Ale or Strong Ale,Fourth Dementia Olde Ale,Kuhnhenn Brewing Co.,Warren,MI,Curmudgeon,Founders Brewing Co.,Grand Rapids,MI,Outback X,Bend Brewing Co.,Bend,OR
2010,72,33,Foreign-Style Stout,Fade to Black,Left Hand Brewing Co.,Longmont,CO,Whiteface Stout,Great Adirondack Brewing Co.,Lake Placid,NY,Tsunami Stout,Pelican Pub & Brewery,Pacific City,OR
2010,57,47,American-Style Brown Ale,Sweet Josie,LoneRider Brewing Co.,Raleigh,NC,Redrock Nut Brown Ale,Redrock Brewing Co,Salt Lake City,UT,American Brown Ale,Big Rock Chop House & Brewery,Birmingham,MI
2010,50,43,Imperial Red Ale,Lumberyard Imperial Red,Lumberyard Brewing Co.,Flagstaff,AZ,Red Eye PA,The Brew Kettle Production Works,Strongsville,OH,Deranger,Laurelwood Brewing Co.,Portland,OR
2010,21,30,Aged Beer,John Barleycorn Barleywine ‘06,Mad River Brewing Co.,Blue Lake,CA,Cherry Baltic,Bend Brewing Co.,Bend,OR,Bell’s Expedition Stout (1995),Bell’s Brewery,Galesburg,MI
2010,64,52,French- and Belgian-Style Saison,Saison Vautour,McKenzie Brew House,Glen Mills,PA,Colette,Great Divide Brewing Co.,Denver,CO,Belgian Summer Ale,Great Adirondack Brewing Co.,Lake Placid,NY
2010,35,20,American-Style Dark Lager,Michelob AmberBock,Michelob Brewing Co.,St. Louis,MO,,,,,Schwarzbier,AC Golden,Golden,CO
2010,29,53,American-Style Lager or Light Lager,Miller Lite,Miller Brewing Co.,Milwaukee,WI,Old Milwaukee,Pabst Brewing Co.,Woodridge,IL,Miller Genuine Draft,Miller Brewing Co.,Milwaukee,WI
2010,30,42,American-Style Specialty Lager or Cream Ale,Hamm’s,Miller Brewing Co.,Milwaukee,WI,Rainier,Pabst Brewing Co.,Woodridge,IL,Old Style,Pabst Brewing Co.,Woodridge,IL
2010,5,91,Herb and Spice or Chocolate Beer,Rosemary Swamp Fox,Moon River Brewing Co.,Savannah,GA,Stone Smoked Porter with Chipotle,Stone Brewing Co.,Escondido,CA,Super Chili Pepper Madness,Mad River Brewing Co.,Blue Lake,CA
2010,40,55,Golden or Blonde Ale,Kiwanda Cream Ale,Pelican Pub & Brewery,Pacific City,OR,Steelhead Extra Pale Ale,Mad River Brewing Co.,Blue Lake,CA,Heavy Seas Gold Ale,Clipper City Brewing Co.,Baltimore,MD
2010,44,32,English-Style India Pale Ale,Beech Street Bitter,Pizza Port Carlsbad,Carlsbad,CA,Illusion Dweller,Mountain Sun Pub and Brewery,Boulder,CO,Samuel Adams Latitude 48,Boston Beer Co.,Boston,MA
2010,68,54,Belgian-Style Strong Specialty Ale,Revelations,Pizza Port Carlsbad,Carlsbad,CA,Brother David’s Double,Anderson Valley Brewing Co.,Boonville,CA,Hells Keep,Utah Brewers Cooperative,Salt Lake City,UT
2010,77,34,Scotch Ale,Reed’s Wee Heavy,Pizza Port Carlsbad,Carlsbad,CA,Wee Willy Scotch Ale,McCoy’s Public House & Brewkitchen,Kansas City,MO,MacPelican’s Wee Heavy Ale,Pelican Pub & Brewery,Pacific City,OR
2010,47,142,American-Style India Pale Ale,“Pseudo” IPA,Pizza Port San Clemente,San Clemente,CA,Head Hunter IPA,Fat Head’s Brewery & Saloon,North Olmsted,OH,Lumberyard Extra IPA,Lumberyard Brewing Co.,Flagstaff,AZ
2010,48,97,Imperial India Pale Ale,Doheny Double IPA,Pizza Port San Clemente,San Clemente,CA,Hop Crisis!,21st Amendment Brewery,San Francisco,CA,Decadence Imperial IPA,Trinity Brewhouse,Providence,RI
2010,37,36,Bock,Hellats Good Beer,Pug Ryans Brewery,Dillon,CO,Troegenator,Troegs Brewery,Harrisburg,PA,Maibock,Ram Restaurant & Brewery,Salem,OR
2010,69,33,Brown Porter,Total Disorder Porter,Ram Production Brewery,Tacoma,WA,St. Charles Porter,Blackstone Brewing Co.,Nashville,TN,Pullman Brown,Flossmoor Station,Flossmoor,IL
2010,52,47,Ordinary or Special Bitter,Rio Blanco Pale Ale,Real Ale Brewing Co.,Blanco,TX,DBA,Firestone Walker Brewing Co.,Paso Robles,CA,Drop Top,Widmer Brothers Brewing Co.,Portland,OR
2010,36,31,German-Style Schwarzbier,Redrock Black Bier,Redrock Brewing Co.,Salt Lake City,UT,Annie Schwarz,Haverhill Brewery,Haverhill,MA,TAPS Schwarzbier,TAPS Fish House & Brewery,Brea,CA
2010,54,22,Scottish-Style Ale,Highland Courage,Rock Bottom Breweries,Louisville,CO,Saint Arnold Oktoberfest,Saint Arnold Brewing Co.,Houston,TX,Laughing Lab Scottish Ale,Bristol Brewing Co.,Colorado Springs,CO
2010,56,46,English-Style Brown Ale,Old Elk Brown Ale,Rock Bottom Breweries,Louisville,CO,Good Grief Brown,Pizza Port Carlsbad,Carlsbad,CA,Eclipse Brown Ale,Equinox Brewing Co.,Fort Collins,CO
2010,41,46,German-Style Kölsch,Saint Arnold Fancy Lawnmower Beer,Saint Arnold Brewing Co.,Houston,TX,Colorado Kolsch,Steamworks Brewing Co.,Durango,CO,Kolsch 151,Blue Mountain Brewery,Afton,VA
2010,12,43,Experimental Beer,Key Lime Pie,Short’s Brewing Co.,Bellaire,MI,Estate Homegrown Ale,Sierra Nevada Brewing Co.,Chico,CA,Wild Lemon Wheat,Great Basin Brewing Co.,Sparks,NV
2010,11,48,Other Strong Beer,Sierra 30 Jack and Ken’s Ale,Sierra Nevada Brewing Co.,Chico,CA,Panzer Pilsner,Port Brewing Co.,San Marcos,CA,Imperial Oatmeal Stout,Boundary Bay Brewery,Bellingham,WA
2010,20,54,Wood- and Barrel-Aged Sour Beer,Le Serpent Cerise,Snake River Brewing,Jackson,WY,Temptation,Russian River Brewing Co.,Santa Rosa,CA,The Jaspers,Bullfrog Brewery,Williamsport,PA
2010,60,23,German-Style Sour Ale,Berliner Weisse,Snake River Brewing,Jackson,WY,Tiny Bubbles,Hollister Brewing Co.,Goleta,CA,Beer Gone Good,Terrapin Beer Co.,Athens,GA
2010,27,42,Munich-Style Helles,What in the Helles?,Steamworks Brewing Co,Durango,CO,Longboard Island Lager,Kona Brewing Co.,Kailua-Kona,HI,Cowboy Lager,The Covey Restaurant & Brewery,Fort Worth,TX
2010,75,39,Oatmeal Stout,Backside Stout,Steamworks Brewing Co.,Durango,CO,Naked Oatmeal Stout,Rock Bottom Breweries,Louisville,CO,825 State Stout,Epic Brewing Co.,Salt Lake City,UT
